date,lhd_2010_code,lhd_2010_name,lga_code19,lga_name19,postcode,test_count,case_count
25/10/2021,X800,Hunter New England,15900,Newcastle (C),2294,53,2
25/10/2021,X800,Hunter New England,15900,Newcastle (C),2299,89,2
25/10/2021,X800,Hunter New England,15900,Newcastle (C),2300,118,1
25/10/2021,X800,Hunter New England,15900,Newcastle (C),2303,96,1
25/10/2021,X800,Hunter New England,15900,Newcastle (C),2304,426,1
26/10/2021,X800,Hunter New England,15900,Newcastle (C),2287,287,1
26/10/2021,X800,Hunter New England,15900,Newcastle (C),2291,157,1
26/10/2021,X800,Hunter New England,15900,Newcastle (C),2294,71,7
26/10/2021,X800,Hunter New England,15900,Newcastle (C),2298,82,1
26/10/2021,X800,Hunter New England,15900,Newcastle (C),2304,305,9
27/10/2021,X800,Hunter New England,15900,Newcastle (C),2287,373,2
27/10/2021,X800,Hunter New England,15900,Newcastle (C),2293,39,1
27/10/2021,X800,Hunter New England,15900,Newcastle (C),2294,105,1
27/10/2021,X800,Hunter New England,15900,Newcastle (C),2299,118,3
27/10/2021,X800,Hunter New England,15900,Newcastle (C),2300,131,2
27/10/2021,X800,Hunter New England,15900,Newcastle (C),2303,84,7
27/10/2021,X800,Hunter New England,15900,Newcastle (C),2304,203,3
27/10/2021,X800,Hunter New England,15900,Newcastle (C),2305,143,1
28/10/2021,X800,Hunter New England,15900,Newcastle (C),2287,315,4
28/10/2021,X800,Hunter New England,15900,Newcastle (C),2289,237,1
28/10/2021,X800,Hunter New England,15900,Newcastle (C),2291,152,1
28/10/2021,X800,Hunter New England,15900,Newcastle (C),2294,38,1
28/10/2021,X800,Hunter New England,15900,Newcastle (C),2296,23,1
28/10/2021,X800,Hunter New England,15900,Newcastle (C),2303,128,1
28/10/2021,X800,Hunter New England,15900,Newcastle (C),2304,205,2
28/10/2021,X800,Hunter New England,15900,Newcastle (C),2305,138,2
29/10/2021,X800,Hunter New England,15900,Newcastle (C),2294,37,2
29/10/2021,X800,Hunter New England,15900,Newcastle (C),2304,159,3
30/10/2021,X800,Hunter New England,15900,Newcastle (C),2287,370,2
30/10/2021,X800,Hunter New England,15900,Newcastle (C),2294,37,1
30/10/2021,X800,Hunter New England,15900,Newcastle (C),2299,66,2
30/10/2021,X800,Hunter New England,15900,Newcastle (C),2304,146,1
31/10/2021,X800,Hunter New England,15900,Newcastle (C),2287,240,1
31/10/2021,X800,Hunter New England,15900,Newcastle (C),2294,27,4
31/10/2021,X800,Hunter New England,15900,Newcastle (C),2299,85,2
31/10/2021,X800,Hunter New England,15900,Newcastle (C),2303,65,1
1/11/2021,X800,Hunter New England,15900,Newcastle (C),2287,624,9
1/11/2021,X800,Hunter New England,15900,Newcastle (C),2289,403,1
1/11/2021,X800,Hunter New England,15900,Newcastle (C),2304,293,2
2/11/2021,X800,Hunter New England,15900,Newcastle (C),2287,516,2
2/11/2021,X800,Hunter New England,15900,Newcastle (C),2299,137,1
2/11/2021,X800,Hunter New England,15900,Newcastle (C),2303,93,1
2/11/2021,X800,Hunter New England,15900,Newcastle (C),2304,210,1
3/11/2021,X800,Hunter New England,15900,Newcastle (C),2287,531,2
3/11/2021,X800,Hunter New England,15900,Newcastle (C),2289,152,2
3/11/2021,X800,Hunter New England,15900,Newcastle (C),2299,102,1
3/11/2021,X800,Hunter New England,15900,Newcastle (C),2303,57,1
3/11/2021,X800,Hunter New England,15900,Newcastle (C),2305,98,1
4/11/2021,X800,Hunter New England,15900,Newcastle (C),2287,470,3
4/11/2021,X800,Hunter New England,15900,Newcastle (C),2298,68,1
4/11/2021,X800,Hunter New England,15900,Newcastle (C),2299,111,2
4/11/2021,X800,Hunter New England,15900,Newcastle (C),2304,133,2
4/11/2021,X800,Hunter New England,15900,Newcastle (C),2307,66,4
5/11/2021,X800,Hunter New England,15900,Newcastle (C),2287,378,1
5/11/2021,X800,Hunter New England,15900,Newcastle (C),2293,26,1
5/11/2021,X800,Hunter New England,15900,Newcastle (C),2299,84,2
5/11/2021,X800,Hunter New England,15900,Newcastle (C),2303,65,1
5/11/2021,X800,Hunter New England,15900,Newcastle (C),2304,132,3
6/11/2021,X800,Hunter New England,15900,Newcastle (C),2287,223,1
6/11/2021,X800,Hunter New England,15900,Newcastle (C),2289,110,1
6/11/2021,X800,Hunter New England,15900,Newcastle (C),2298,34,2
6/11/2021,X800,Hunter New England,15900,Newcastle (C),2299,50,2
6/11/2021,X800,Hunter New England,15900,Newcastle (C),2303,59,1
7/11/2021,X800,Hunter New England,15900,Newcastle (C),2287,320,2
7/11/2021,X800,Hunter New England,15900,Newcastle (C),2304,108,3
8/11/2021,X800,Hunter New England,15900,Newcastle (C),2287,437,1
8/11/2021,X800,Hunter New England,15900,Newcastle (C),2303,100,1
8/11/2021,X800,Hunter New England,15900,Newcastle (C),2304,160,2
9/11/2021,X800,Hunter New England,15900,Newcastle (C),2287,412,1
9/11/2021,X800,Hunter New England,15900,Newcastle (C),2291,98,1
9/11/2021,X800,Hunter New England,15900,Newcastle (C),2293,42,1
9/11/2021,X800,Hunter New England,15900,Newcastle (C),2298,72,1
9/11/2021,X800,Hunter New England,15900,Newcastle (C),2304,120,4
10/11/2021,X800,Hunter New England,15900,Newcastle (C),2287,312,1
10/11/2021,X800,Hunter New England,15900,Newcastle (C),2293,25,1
1/8/2020,X840,Murrumbidgee,17750,Wagga Wagga (C),2650,51,1
2/8/2020,X840,Murrumbidgee,17750,Wagga Wagga (C),2650,113,3
7/9/2020,X840,Murrumbidgee,17750,Wagga Wagga (C),2652,14,1
4/12/2020,X840,Murrumbidgee,17750,Wagga Wagga (C),2650,40,2
2/3/2020,X760,Northern Sydney,14000,Hornsby (A),2077,15,1
4/3/2020,X760,Northern Sydney,16700,Ryde (C),2113,15,4
5/3/2020,X760,Northern Sydney,16700,Ryde (C),2113,21,1
8/3/2020,X760,Northern Sydney,14000,Hornsby (A),2077,10,1
9/3/2020,X700,Sydney,14170,Inner West (A),2040,24,1
9/3/2020,X700,Sydney,11520,Canada Bay (A),2046,18,1
9/3/2020,X760,Northern Sydney,18250,Willoughby (C),2064,16,1
9/3/2020,X760,Northern Sydney,14700,Lane Cove (A),2065,45,1
9/3/2020,X760,Northern Sydney,16700,Ryde (C),2113,32,1
9/3/2020,X740,Western Sydney,10750,Blacktown (C),2761,12,1
9/3/2020,X740,Western Sydney,10750,Blacktown (C),2765,15,1
10/3/2020,X720,South Eastern Sydney,18500,Woollahra (A),2029,15,1
10/3/2020,X760,Northern Sydney,14700,Lane Cove (A),2065,48,1
10/3/2020,X760,Northern Sydney,14500,Ku-ring-gai (A),2076,22,1
11/3/2020,X720,South Eastern Sydney,10500,Bayside (A),2020,16,1
11/3/2020,X720,South Eastern Sydney,18500,Woollahra (A),2023,14,1
11/3/2020,X760,Northern Sydney,14100,Hunters Hill (A),2110,10,1
11/3/2020,X760,Northern Sydney,16700,Ryde (C),2114,22,1
11/3/2020,X760,Northern Sydney,14000,Hornsby (A),2119,12,1
11/3/2020,X760,Northern Sydney,14000,Hornsby (A),2120,21,1
11/3/2020,X720,South Eastern Sydney,10500,Bayside (A),2207,15,1
11/3/2020,X720,South Eastern Sydney,10500,Bayside (A),2217,11,1
11/3/2020,X770,Central Coast,11650,Central Coast (C) (NSW),2257,10,1
11/3/2020,X850,Western NSW,16150,Orange (C),2800,14,2
12/3/2020,X720,South Eastern Sydney,18050,Waverley (A),2024,14,1
12/3/2020,X720,South Eastern Sydney,18050,Waverley (A),2030,17,1
12/3/2020,X760,Northern Sydney,14000,Hornsby (A),2120,18,1
12/3/2020,X760,Northern Sydney,16700,Ryde (C),2122,26,1
12/3/2020,X740,Western Sydney,12380,Cumberland (A),2145,35,1
12/3/2020,X710,South Western Sydney,14900,Liverpool (C),2170,35,1
12/3/2020,X700,Sydney,14170,Inner West (A),2204,18,1
12/3/2020,X720,South Eastern Sydney,17150,Sutherland Shire (A),2230,17,1
12/3/2020,X710,South Western Sydney,11500,Campbelltown (C) (NSW),2566,17,1
12/3/2020,X710,South Western Sydney,11450,Camden (A),2570,36,1
12/3/2020,X750,Nepean Blue Mountains,13800,Hawkesbury (C),2756,15,1
12/3/2020,X740,Western Sydney,10750,Blacktown (C),2763,11,1
12/3/2020,X850,Western NSW,16150,Orange (C),2800,14,1
13/3/2020,X720,South Eastern Sydney,18500,Woollahra (A),2021,28,1
13/3/2020,X720,South Eastern Sydney,18050,Waverley (A),2026,39,2
13/3/2020,X720,South Eastern Sydney,18500,Woollahra (A),2027,27,2
13/3/2020,X720,South Eastern Sydney,18500,Woollahra (A),2029,14,1
13/3/2020,X760,Northern Sydney,15950,North Sydney (A),2089,20,1
13/3/2020,X760,Northern Sydney,16700,Ryde (C),2112,33,1
13/3/2020,X720,South Eastern Sydney,10500,Bayside (A),2207,15,1
13/3/2020,X720,South Eastern Sydney,17150,Sutherland Shire (A),2224,10,1
13/3/2020,X710,South Western Sydney,18350,Wingecarribee (A),2576,14,1
14/3/2020,X720,South Eastern Sydney,18050,Waverley (A),2022,12,1
14/3/2020,X720,South Eastern Sydney,18500,Woollahra (A),2025,11,1
14/3/2020,X720,South Eastern Sydney,18050,Waverley (A),2026,25,3
14/3/2020,X720,South Eastern Sydney,16550,Randwick (C),2031,15,1
14/3/2020,X700,Sydney,11520,Canada Bay (A),2046,14,1
14/3/2020,X760,Northern Sydney,15990,Northern Beaches (A),2087,13,1
14/3/2020,X760,Northern Sydney,15990,Northern Beaches (A),2093,13,1
14/3/2020,X740,Western Sydney,12380,Cumberland (A),2141,10,1
15/3/2020,X720,South Eastern Sydney,18050,Waverley (A),2026,19,2
15/3/2020,X720,South Eastern Sydney,16550,Randwick (C),2031,19,1
15/3/2020,X760,Northern Sydney,14700,Lane Cove (A),2065,19,2
15/3/2020,X760,Northern Sydney,14000,Hornsby (A),2077,13,1
15/3/2020,X760,Northern Sydney,16700,Ryde (C),2122,16,1
15/3/2020,X740,Western Sydney,12380,Cumberland (A),2145,23,1
15/3/2020,X740,Western Sydney,12380,Cumberland (A),2160,11,1
15/3/2020,X720,South Eastern Sydney,17150,Sutherland Shire (A),2230,13,1
15/3/2020,X770,Central Coast,11650,Central Coast (C) (NSW),2250,11,1
15/3/2020,X750,Nepean Blue Mountains,13800,Hawkesbury (C),2756,13,1
16/3/2020,X720,South Eastern Sydney,18050,Waverley (A),2022,19,1
16/3/2020,X720,South Eastern Sydney,18500,Woollahra (A),2025,24,1
16/3/2020,X720,South Eastern Sydney,18050,Waverley (A),2026,67,4
16/3/2020,X720,South Eastern Sydney,16550,Randwick (C),2031,64,3
16/3/2020,X700,Sydney,14170,Inner West (A),2040,22,1
16/3/2020,X760,Northern Sydney,14500,Ku-ring-gai (A),2070,16,1
16/3/2020,X760,Northern Sydney,14500,Ku-ring-gai (A),2075,37,1
16/3/2020,X760,Northern Sydney,15350,Mosman (A),2088,73,2
16/3/2020,X760,Northern Sydney,15950,North Sydney (A),2089,25,1
16/3/2020,X760,Northern Sydney,16700,Ryde (C),2122,29,1
16/3/2020,X740,Western Sydney,17420,The Hills Shire (A),2125,21,2
16/3/2020,X710,South Western Sydney,14900,Liverpool (C),2170,85,1
16/3/2020,X710,South Western Sydney,14900,Liverpool (C),2171,16,1
16/3/2020,X720,South Eastern Sydney,10500,Bayside (A),2207,24,1
16/3/2020,X720,South Eastern Sydney,17150,Sutherland Shire (A),2228,22,1
16/3/2020,X800,Hunter New England,15240,Mid-Coast (A),2430,21,1
16/3/2020,X710,South Western Sydney,18350,Wingecarribee (A),2575,17,1
17/3/2020,X720,South Eastern Sydney,10500,Bayside (A),2019,15,1
17/3/2020,X720,South Eastern Sydney,18500,Woollahra (A),2021,25,1
17/3/2020,X720,South Eastern Sydney,18500,Woollahra (A),2023,20,2
17/3/2020,X720,South Eastern Sydney,18500,Woollahra (A),2025,12,1
17/3/2020,X720,South Eastern Sydney,18050,Waverley (A),2026,54,3
17/3/2020,X720,South Eastern Sydney,16550,Randwick (C),2031,57,1
17/3/2020,X700,Sydney,14170,Inner West (A),2041,43,1
17/3/2020,X760,Northern Sydney,18250,Willoughby (C),2064,10,2
17/3/2020,X760,Northern Sydney,18250,Willoughby (C),2067,33,1
17/3/2020,X760,Northern Sydney,14500,Ku-ring-gai (A),2069,23,1
17/3/2020,X760,Northern Sydney,14500,Ku-ring-gai (A),2070,16,1
17/3/2020,X760,Northern Sydney,15350,Mosman (A),2088,50,4
17/3/2020,X760,Northern Sydney,15950,North Sydney (A),2090,25,1
17/3/2020,X760,Northern Sydney,15990,Northern Beaches (A),2093,13,1
17/3/2020,X760,Northern Sydney,15990,Northern Beaches (A),2095,23,1
17/3/2020,X760,Northern Sydney,15990,Northern Beaches (A),2097,14,1
17/3/2020,X760,Northern Sydney,15990,Northern Beaches (A),2099,39,1
17/3/2020,X760,Northern Sydney,15990,Northern Beaches (A),2100,29,1
17/3/2020,X760,Northern Sydney,15990,Northern Beaches (A),2101,15,1
17/3/2020,X760,Northern Sydney,14100,Hunters Hill (A),2110,16,1
17/3/2020,X760,Northern Sydney,16700,Ryde (C),2122,26,1
17/3/2020,X700,Sydney,11300,Burwood (A),2132,14,1
17/3/2020,X740,Western Sydney,12380,Cumberland (A),2142,14,1
17/3/2020,X720,South Eastern Sydney,10500,Bayside (A),2216,23,1
17/3/2020,X720,South Eastern Sydney,17150,Sutherland Shire (A),2229,34,1
17/3/2020,X720,South Eastern Sydney,17150,Sutherland Shire (A),2230,35,3
17/3/2020,X720,South Eastern Sydney,17150,Sutherland Shire (A),2233,29,1
17/3/2020,X770,Central Coast,11650,Central Coast (C) (NSW),2260,28,1
17/3/2020,X800,Hunter New England,15900,Newcastle (C),2298,13,1
17/3/2020,X800,Hunter New England,11720,Cessnock (C),2325,26,1
17/3/2020,X810,Northern NSW,11350,Byron (A),2481,12,1
17/3/2020,X730,Illawarra Shoalhaven,14400,Kiama (A),2533,11,1
17/3/2020,X710,South Western Sydney,11450,Camden (A),2567,36,1
17/3/2020,X710,South Western Sydney,11450,Camden (A),2570,77,2
17/3/2020,X710,South Western Sydney,18350,Wingecarribee (A),2577,16,1
17/3/2020,X740,Western Sydney,10750,Blacktown (C),2763,26,1
17/3/2020,X850,Western NSW,10470,Bathurst Regional (A),2795,41,1
17/3/2020,X850,Western NSW,16150,Orange (C),2800,55,1
18/3/2020,X720,South Eastern Sydney,18500,Woollahra (A),2021,31,2
18/3/2020,X720,South Eastern Sydney,18050,Waverley (A),2022,14,1
18/3/2020,X720,South Eastern Sydney,18050,Waverley (A),2026,67,6
18/3/2020,X720,South Eastern Sydney,18500,Woollahra (A),2029,14,1
18/3/2020,X720,South Eastern Sydney,18050,Waverley (A),2030,27,1
18/3/2020,X700,Sydney,14170,Inner West (A),2048,20,1
18/3/2020,X760,Northern Sydney,15350,Mosman (A),2088,41,1
18/3/2020,X760,Northern Sydney,14000,Hornsby (A),2119,14,1
18/3/2020,X740,Western Sydney,12380,Cumberland (A),2141,21,1
18/3/2020,X740,Western Sydney,12380,Cumberland (A),2145,85,1
18/3/2020,X740,Western Sydney,17420,The Hills Shire (A),2155,44,1
18/3/2020,X720,South Eastern Sydney,17150,Sutherland Shire (A),2229,32,1
18/3/2020,X720,South Eastern Sydney,17150,Sutherland Shire (A),2230,30,2
18/3/2020,X720,South Eastern Sydney,17150,Sutherland Shire (A),2234,29,1
18/3/2020,X770,Central Coast,11650,Central Coast (C) (NSW),2250,47,2
18/3/2020,X800,Hunter New England,15900,Newcastle (C),2287,31,1
18/3/2020,X800,Hunter New England,15050,Maitland (C),2323,25,1
18/3/2020,X730,Illawarra Shoalhaven,18450,Wollongong (C),2518,14,1
18/3/2020,X730,Illawarra Shoalhaven,16950,Shoalhaven (C),2540,36,1
18/3/2020,X710,South Western Sydney,11450,Camden (A),2557,13,1
18/3/2020,X740,Western Sydney,10750,Blacktown (C),2768,14,1
19/3/2020,X720,South Eastern Sydney,18500,Woollahra (A),2021,31,2
19/3/2020,X720,South Eastern Sydney,18500,Woollahra (A),2025,17,1
19/3/2020,X720,South Eastern Sydney,18050,Waverley (A),2026,56,1
19/3/2020,X720,South Eastern Sydney,18500,Woollahra (A),2027,18,1
19/3/2020,X720,South Eastern Sydney,18050,Waverley (A),2030,32,2
19/3/2020,X720,South Eastern Sydney,16550,Randwick (C),2033,12,1
19/3/2020,X720,South Eastern Sydney,16550,Randwick (C),2034,23,1
19/3/2020,X720,South Eastern Sydney,16550,Randwick (C),2036,38,1
19/3/2020,X760,Northern Sydney,14700,Lane Cove (A),2065,42,1
19/3/2020,X760,Northern Sydney,14700,Lane Cove (A),2066,33,1
19/3/2020,X760,Northern Sydney,14500,Ku-ring-gai (A),2074,31,2
19/3/2020,X760,Northern Sydney,15990,Northern Beaches (A),2093,28,1
19/3/2020,X760,Northern Sydney,15990,Northern Beaches (A),2095,13,1
19/3/2020,X760,Northern Sydney,15990,Northern Beaches (A),2099,29,1
19/3/2020,X760,Northern Sydney,14100,Hunters Hill (A),2111,20,1
19/3/2020,X760,Northern Sydney,14000,Hornsby (A),2119,18,1
19/3/2020,X760,Northern Sydney,16700,Ryde (C),2122,36,1
19/3/2020,X740,Western Sydney,12380,Cumberland (A),2145,54,3
19/3/2020,X740,Western Sydney,17420,The Hills Shire (A),2153,63,1
19/3/2020,X740,Western Sydney,17420,The Hills Shire (A),2155,70,1
19/3/2020,X710,South Western Sydney,14900,Liverpool (C),2170,80,1
19/3/2020,X700,Sydney,14170,Inner West (A),2203,20,1
19/3/2020,X720,South Eastern Sydney,12930,Georges River (A),2210,25,1
19/3/2020,X720,South Eastern Sydney,17150,Sutherland Shire (A),2230,27,2
19/3/2020,X770,Central Coast,11650,Central Coast (C) (NSW),2251,22,1
19/3/2020,X770,Central Coast,11650,Central Coast (C) (NSW),2260,34,1
19/3/2020,X800,Hunter New England,14650,Lake Macquarie (C),2280,12,1
19/3/2020,X800,Hunter New England,15240,Mid-Coast (A),2428,18,1
19/3/2020,X730,Illawarra Shoalhaven,18450,Wollongong (C),2517,12,1
19/3/2020,X710,South Western Sydney,11450,Camden (A),2567,38,1
19/3/2020,X710,South Western Sydney,11450,Camden (A),2570,48,1
19/3/2020,X750,Nepean Blue Mountains,13800,Hawkesbury (C),2756,28,1
20/3/2020,X720,South Eastern Sydney,18500,Woollahra (A),2021,31,3
20/3/2020,X720,South Eastern Sydney,18050,Waverley (A),2022,25,3
20/3/2020,X720,South Eastern Sydney,18500,Woollahra (A),2023,17,4
20/3/2020,X720,South Eastern Sydney,18050,Waverley (A),2024,14,4
20/3/2020,X720,South Eastern Sydney,18050,Waverley (A),2026,54,7
20/3/2020,X720,South Eastern Sydney,18500,Woollahra (A),2029,14,1
20/3/2020,X720,South Eastern Sydney,18050,Waverley (A),2030,27,2
20/3/2020,X720,South Eastern Sydney,16550,Randwick (C),2034,27,1
20/3/2020,X760,Northern Sydney,14500,Ku-ring-gai (A),2069,15,1
20/3/2020,X760,Northern Sydney,15990,Northern Beaches (A),2086,11,1
20/3/2020,X760,Northern Sydney,15950,North Sydney (A),2090,11,1
20/3/2020,X760,Northern Sydney,15990,Northern Beaches (A),2093,19,1
20/3/2020,X760,Northern Sydney,15990,Northern Beaches (A),2095,22,1
20/3/2020,X760,Northern Sydney,15990,Northern Beaches (A),2106,15,1
20/3/2020,X760,Northern Sydney,16700,Ryde (C),2113,42,2
20/3/2020,X760,Northern Sydney,16700,Ryde (C),2114,22,2
20/3/2020,X760,Northern Sydney,14000,Hornsby (A),2119,10,1
20/3/2020,X760,Northern Sydney,14000,Hornsby (A),2120,31,2
20/3/2020,X700,Sydney,14170,Inner West (A),2131,16,1
20/3/2020,X700,Sydney,17100,Strathfield (A),2140,11,1
20/3/2020,X740,Western Sydney,10750,Blacktown (C),2147,33,1
20/3/2020,X710,South Western Sydney,14900,Liverpool (C),2170,60,2
20/3/2020,X720,South Eastern Sydney,12930,Georges River (A),2210,15,1
20/3/2020,X720,South Eastern Sydney,17150,Sutherland Shire (A),2230,38,1
20/3/2020,X720,South Eastern Sydney,17150,Sutherland Shire (A),2233,26,2
20/3/2020,X770,Central Coast,11650,Central Coast (C) (NSW),2259,41,1
20/3/2020,X800,Hunter New England,14650,Lake Macquarie (C),2264,12,2
20/3/2020,X800,Hunter New England,14650,Lake Macquarie (C),2283,19,1
20/3/2020,X800,Hunter New England,15050,Maitland (C),2320,27,1
20/3/2020,X800,Hunter New England,11720,Cessnock (C),2325,13,1
20/3/2020,X800,Hunter New England,15240,Mid-Coast (A),2428,22,1
20/3/2020,X730,Illawarra Shoalhaven,18450,Wollongong (C),2500,37,1
20/3/2020,X730,Illawarra Shoalhaven,18450,Wollongong (C),2519,14,1
20/3/2020,X710,South Western Sydney,18350,Wingecarribee (A),2575,11,1
20/3/2020,X710,South Western Sydney,18350,Wingecarribee (A),2576,12,2
20/3/2020,X710,South Western Sydney,18350,Wingecarribee (A),2577,13,1
20/3/2020,X740,Western Sydney,10750,Blacktown (C),2770,26,1
20/3/2020,X850,Western NSW,10470,Bathurst Regional (A),2795,19,1
20/3/2020,X850,Western NSW,16150,Orange (C),2800,29,1
21/3/2020,X720,South Eastern Sydney,18500,Woollahra (A),2023,11,4
21/3/2020,X720,South Eastern Sydney,18500,Woollahra (A),2025,11,2
21/3/2020,X720,South Eastern Sydney,18050,Waverley (A),2026,28,15
21/3/2020,X720,South Eastern Sydney,16550,Randwick (C),2034,11,1
21/3/2020,X720,South Eastern Sydney,16550,Randwick (C),2036,23,1
21/3/2020,X700,Sydney,14170,Inner West (A),2040,17,1
21/3/2020,X760,Northern Sydney,15950,North Sydney (A),2060,14,1
21/3/2020,X760,Northern Sydney,14700,Lane Cove (A),2065,17,4
21/3/2020,X760,Northern Sydney,14500,Ku-ring-gai (A),2075,11,1
21/3/2020,X760,Northern Sydney,14000,Hornsby (A),2077,11,1
21/3/2020,X760,Northern Sydney,15350,Mosman (A),2088,11,2
21/3/2020,X760,Northern Sydney,15990,Northern Beaches (A),2095,18,6
21/3/2020,X760,Northern Sydney,15990,Northern Beaches (A),2096,17,1
21/3/2020,X760,Northern Sydney,14000,Hornsby (A),2120,19,1
21/3/2020,X760,Northern Sydney,16700,Ryde (C),2122,13,1
21/3/2020,X700,Sydney,17100,Strathfield (A),2140,11,1
21/3/2020,X740,Western Sydney,12380,Cumberland (A),2141,10,1
21/3/2020,X740,Western Sydney,12380,Cumberland (A),2145,31,2
21/3/2020,X740,Western Sydney,17420,The Hills Shire (A),2155,25,2
21/3/2020,X710,South Western Sydney,14900,Liverpool (C),2170,18,1
21/3/2020,X700,Sydney,14170,Inner West (A),2204,18,1
21/3/2020,X720,South Eastern Sydney,17150,Sutherland Shire (A),2230,15,2
21/3/2020,X720,South Eastern Sydney,17150,Sutherland Shire (A),2234,19,3
21/3/2020,X770,Central Coast,11650,Central Coast (C) (NSW),2250,25,2
21/3/2020,X770,Central Coast,11650,Central Coast (C) (NSW),2257,16,1
21/3/2020,X770,Central Coast,11650,Central Coast (C) (NSW),2260,14,1
21/3/2020,X770,Central Coast,11650,Central Coast (C) (NSW),2261,16,2
21/3/2020,X800,Hunter New England,15900,Newcastle (C),2287,17,1
21/3/2020,X820,Mid North Coast,16380,Port Macquarie-Hastings (A),2444,16,1
21/3/2020,X710,South Western Sydney,11500,Campbelltown (C) (NSW),2565,13,1
21/3/2020,X710,South Western Sydney,11450,Camden (A),2570,19,2
21/3/2020,X740,Western Sydney,10750,Blacktown (C),2763,11,1
22/3/2020,X720,South Eastern Sydney,18050,Waverley (A),2026,41,4
22/3/2020,X760,Northern Sydney,15350,Mosman (A),2088,21,8
22/3/2020,X760,Northern Sydney,15990,Northern Beaches (A),2099,16,2
22/3/2020,X740,Western Sydney,12380,Cumberland (A),2145,31,3
22/3/2020,X740,Western Sydney,10750,Blacktown (C),2148,13,2
22/3/2020,X740,Western Sydney,17420,The Hills Shire (A),2153,12,1
22/3/2020,X740,Western Sydney,17420,The Hills Shire (A),2155,18,2
22/3/2020,X710,South Western Sydney,14900,Liverpool (C),2170,12,4
22/3/2020,X720,South Eastern Sydney,10500,Bayside (A),2207,11,2
22/3/2020,X720,South Eastern Sydney,17150,Sutherland Shire (A),2232,21,1
22/3/2020,X770,Central Coast,11650,Central Coast (C) (NSW),2259,10,2
22/3/2020,X800,Hunter New England,15900,Newcastle (C),2287,24,1
22/3/2020,X820,Mid North Coast,16380,Port Macquarie-Hastings (A),2444,10,1
22/3/2020,X730,Illawarra Shoalhaven,18450,Wollongong (C),2500,17,4
22/3/2020,X730,Illawarra Shoalhaven,16900,Shellharbour (C),2528,10,2
22/3/2020,X710,South Western Sydney,11500,Campbelltown (C) (NSW),2560,12,1
22/3/2020,X710,South Western Sydney,11450,Camden (A),2567,10,3
22/3/2020,X850,Western NSW,10470,Bathurst Regional (A),2795,10,2
23/3/2020,X720,South Eastern Sydney,18500,Woollahra (A),2021,15,4
23/3/2020,X720,South Eastern Sydney,18050,Waverley (A),2022,30,2
23/3/2020,X720,South Eastern Sydney,18500,Woollahra (A),2023,19,4
23/3/2020,X720,South Eastern Sydney,18050,Waverley (A),2024,13,3
23/3/2020,X720,South Eastern Sydney,18050,Waverley (A),2026,77,9
23/3/2020,X720,South Eastern Sydney,18050,Waverley (A),2030,27,1
23/3/2020,X720,South Eastern Sydney,16550,Randwick (C),2031,49,2
23/3/2020,X720,South Eastern Sydney,16550,Randwick (C),2032,13,1
23/3/2020,X720,South Eastern Sydney,16550,Randwick (C),2034,39,1
23/3/2020,X720,South Eastern Sydney,16550,Randwick (C),2036,31,1
23/3/2020,X700,Sydney,14170,Inner West (A),2040,14,1
23/3/2020,X700,Sydney,14170,Inner West (A),2041,18,1
23/3/2020,X760,Northern Sydney,14700,Lane Cove (A),2065,17,3
23/3/2020,X760,Northern Sydney,14700,Lane Cove (A),2066,17,1
23/3/2020,X760,Northern Sydney,18250,Willoughby (C),2068,12,2
23/3/2020,X760,Northern Sydney,14500,Ku-ring-gai (A),2074,15,1
23/3/2020,X760,Northern Sydney,15950,North Sydney (A),2089,14,1
23/3/2020,X760,Northern Sydney,15990,Northern Beaches (A),2095,13,1
23/3/2020,X760,Northern Sydney,15990,Northern Beaches (A),2099,22,1
23/3/2020,X760,Northern Sydney,15990,Northern Beaches (A),2100,13,1
23/3/2020,X760,Northern Sydney,15990,Northern Beaches (A),2107,11,1
23/3/2020,X760,Northern Sydney,16700,Ryde (C),2113,13,1
23/3/2020,X760,Northern Sydney,14000,Hornsby (A),2120,22,1
23/3/2020,X760,Northern Sydney,16700,Ryde (C),2122,20,3
23/3/2020,X700,Sydney,11300,Burwood (A),2132,10,1
23/3/2020,X740,Western Sydney,12380,Cumberland (A),2142,19,1
23/3/2020,X740,Western Sydney,12380,Cumberland (A),2145,69,2
23/3/2020,X740,Western Sydney,10750,Blacktown (C),2148,62,1
23/3/2020,X740,Western Sydney,17420,The Hills Shire (A),2154,30,1
23/3/2020,X720,South Eastern Sydney,10500,Bayside (A),2205,11,1
23/3/2020,X720,South Eastern Sydney,12930,Georges River (A),2210,12,2
23/3/2020,X720,South Eastern Sydney,17150,Sutherland Shire (A),2227,12,1
23/3/2020,X720,South Eastern Sydney,17150,Sutherland Shire (A),2229,24,1
23/3/2020,X720,South Eastern Sydney,17150,Sutherland Shire (A),2230,31,1
23/3/2020,X720,South Eastern Sydney,17150,Sutherland Shire (A),2232,32,2
23/3/2020,X720,South Eastern Sydney,17150,Sutherland Shire (A),2233,22,1
23/3/2020,X720,South Eastern Sydney,17150,Sutherland Shire (A),2234,30,2
23/3/2020,X770,Central Coast,11650,Central Coast (C) (NSW),2250,51,2
23/3/2020,X770,Central Coast,11650,Central Coast (C) (NSW),2259,46,1
23/3/2020,X770,Central Coast,11650,Central Coast (C) (NSW),2261,40,1
